"sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","is_phage","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","known_pathogen","expected_bg_count","p_val","p_adj"
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",838,2,838,"Prevotella","","bacteria","false",311669176.800375,100,99,29701.5355740505,1534914,3522,1218708,90.4181,1560.12,"10^-176.534",3.82733,3.51689,NA,NA,100,65024.1549760964,3360314,11396,2942938,98.1473,279.756,"10^0.000710834",NA,NA,NA,NA,"[28130, 28131, 28132, 386414, 28125, 589437, 1177574, 28128, 28129, 28127, 1917878, 589436, 652716, 419005, 28135, 165179, 76123, 1161412, 60133, 242750, 52227, 28133, 563031, 228604, 1703337, 1227276, 1392486, 439703, 1111130, 2219999, 1384078, 28137, 1855325, 1284775, 470565, 839, 712461, 652722, 652721, 282402, 305719, 28126, 28134, 59823, 228603, 633701, 2508867, 189722, 407975, 1287488, 2608404, 28136, 1433844, 77095, 2022527, 52229, 2024224, 1761886, 2081962, 1262922, 1200547, 712466, 1739496, 363265, 340486, 1032506, 1262929, 1602169, 1262933, 1262934, 2293125, 310514, 840, 596085, 2079531, 77768, 159272, 1262926, 1262931, 515414, 1761883, 1262930, 1262918, 81582, 425941, 1262937, 2491051, 83231, 1231727, 1231730, 189723, 2292054, 655809, 2024223, 2024228, 2024227, 1262919, 1776388, 1262928, 2518605, 1739520, 1262932, 589537, 2024216, 185293, 1761887, 1262921, 2024222, 185294, 2024219, 1263103, 1262925, 1739487, 1776379, 2024226, 2292365, 2292364, 1280674, 1739459, 1231729, 2736294, 2490854, 1761888, 2033405, 2024225, 1262938, 1263102, 1262920, 1897014, 2033406, 126378, 1761884, 645274, 2736295, 2479840, 2024217, 2736291, 2736290, 1262923, 2736289, 1761885, 1231731, 1676614, 1410613, 1262927, 1262924]",0,2196.26125458998,2.26765621228223e-19,3.20139700557492e-19
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",168808,2,168808,"Sneathia","","bacteria","false",226535557.237736,100,99,16103.8364525226,832213,1157,785814,98.1463,1931.95,"10^-264.438",0.526179,0.744129,NA,NA,100,15033.998795636,776926,1120,745034,96.5716,311.977,"10^0.000345742",NA,NA,NA,NA,"[187101, 2777994, 40543]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",150022,2,150022,"Finegoldia","","bacteria","false",134394988.406523,100,99,6733.29933986747,347963,1983,224390,96.5595,285.226,"10^-131.85",0.861308,0.270186,NA,NA,100,6940.00264897926,358645,2123,233704,97.4684,85.0499,"10^0.00145104",NA,NA,NA,NA,"[1260, 2584649, 2584651, 2584652, 2584650, 2584653]",0,320.209540349257,2.32300836000424e-28,3.34991763502757e-28
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",2701,2,2701,"Gardnerella","","bacteria","false",86832051.9868044,100,99,4182.52013149764,216144,1568,118184,95.3917,220.452,"10^-102.168",1.84163,2.60445,NA,NA,100,4848.83933632401,250578,1939,143210,97.154,71.7632,"10^0.000833579",NA,NA,NA,NA,"[2702, 2792978, 1973156, 2792979, 1973155, 1841133, 2792977, 1840518, 293424, 2049026]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",162289,2,162289,"Peptoniphilus","","bacteria","false",60117844.4376437,100,99,3138.18659007713,162175,837,75570,91.9847,207.416,"10^-85.1324",2.53695,2.09953,NA,NA,100,11132.7786083958,575319,3401,300397,95.3578,67.1462,"10^0.00194249",NA,NA,NA,NA,"[54005, 1465757, 507750, 1111133, 33031, 1258, 1465756, 2058292, 1739305, 1776390, 755172, 1477000, 1111134, 1871017, 1739525, 671216, 33030, 2731255, 1175452, 1912856, 54006, 1756987, 1720298, 1472765, 712430, 1776387, 1673725, 2582829, 1268254, 1660341, 652713, 1344337, 254354, 1354300]",0,58.9321504326013,1.47274364653641e-66,2.17992011117284e-66
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",836,2,836,"Porphyromonas","","bacteria","false",44792609.0195859,100,99,4311.78226451269,222824,1758,153056,91.4938,591.326,"10^-129.173",0.526179,0.744129,NA,NA,100,4800.30798458722,248070,2466,163288,95.8429,88.4156,"10^0.00183285",NA,NA,NA,NA,"[28123, 281920, 837, 1739529, 322095, 1739394, 1262916, 28115, 393921, 28114, 28124, 501496, 266762, 111105, 36874, 29524, 1884669, 712437, 36875, 41976, 1924944, 1515615, 658663, 1583331, 1537504, 1515617, 997829, 1515614]",0,30.0632292554901,9.42139028646095e-173,1.45210419094077e-172
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1257,2,1257,"Peptostreptococcus","","bacteria","false",36859058.5280032,100,100,64.0892491835082,3312,7,2126,93.647,760.286,"10^-203.503",NA,NA,NA,NA,100,4948.06930909364,255706,1556,136511,97.9713,79.8535,"10^0.00138982",NA,NA,NA,NA,"[1261, 1219626, 1263100, 341694, 72304, 215200, 1159213, 2045015, 169971, 1151463, 135075]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",165779,2,165779,"Anaerococcus","","bacteria","false",31134713.9933599,99,99,2910.89422265276,150429,503,79180,93.6619,603.791,"10^-119.421",7.10658,0.376538,NA,NA,99,6580.27464707062,340055,1976,189629,90.2014,87.493,"10^0.0021565",0.263089,0.372065,NA,NA,"[33032, 1870984, 33037, 33034, 33036, 1287640, 2057799, 2042308, 33029, 2057797, 1977277, 938293, 1720199, 1673719, 2614127, 1288120, 1739537, 1739356, 1745712, 1739286, 1755241, 54007, 2606621, 2742993, 293428]",0,157.329698795082,2.4323281434538e-25,3.49257374444649e-25
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",543311,2,543311,"Parvimonas","","bacteria","false",27532253.8136435,100,99,2086.77072220698,107840,521,60451,90.5029,325.985,"10^-102.627",1.19644,0.203758,NA,NA,100,3147.47488706024,162655,948,106035,96.8368,101.339,"10^0.000481606",NA,NA,NA,NA,"[1588755, 33033, 713008, 671230, 747372]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",848,2,848,"Fusobacterium","","bacteria","false",16695895.722969,100,99,2595.51783883851,134131,548,47587,94.822,191.959,"10^-72.7615",4.30654,1.35093,NA,NA,100,3244.94395352683,167692,775,70084,92.2577,71.502,"10^0.00174221",NA,NA,NA,NA,"[849, 1852365, 851, 859, 2663009, 134605, 1583098, 860, 285729, 77917, 1755100, 671211, 2764326, 856, 861, 712288, 850, 854, 1262900, 936561, 2787123, 1032505, 1739543, 936562, 1262899, 1739279, 2605786, 1739251, 159267, 858, 936563, 2725304, 852, 2665157]",0,0.610648776320418,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",184869,2,184869,"Varibaculum","","bacteria","false",15063682.6447445,100,100,9.01738832110955,466,5,172,89.2549,204.95,"10^-68.2197",NA,NA,NA,NA,100,2244.34281040182,115983,1251,69203,86.7768,70.2742,"10^0.00220047",NA,NA,NA,NA,"[184870, 1852372, 2364797, 1895474, 1964383]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",39948,2,39948,"Dialister","","bacteria","false",12323667.9307768,100,99,119.4126680892,6171,18,3670,91.5683,322.736,"10^-151.639",0.526179,0.744129,NA,NA,100,1414.76243547846,73112,467,29824,95.7796,53.709,"10^0.00246001",NA,NA,NA,NA,"[309120, 218538, 39950, 487173, 1262870, 2582419, 1263072, 2161821, 1262869, 308994, 1262871, 207555, 278064]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",816,2,816,"Bacteroides","","bacteria","false",10824337.4863289,100,99,1927.72798698982,99621,131,77559,94.831,2563.19,"10^-146.344",4.78575,0.815031,NA,NA,100,1163.04958723598,60104,128,46365,94.6261,394.114,"10^0.00264409",NA,NA,NA,NA,"[817, 28116, 371601, 47678, 2763022, 585543, 246787, 2447885, 820, 818, 28113, 626929, 2715212, 310300, 28119, 329854, 1796613, 290053, 674529, 46506, 2650157, 338188, 291644, 162156, 1262754, 2650158, 2785531, 2755405, 1965620, 1262736, 1262746, 2739389, 2528203, 1841855, 469593, 1262740, 2292947, 2302937, 1871006, 469588, 871324, 469590, 1262751, 457394, 1262753, 1262749, 2292940, 457395, 1262743, 1263044, 1912896, 1262742, 291645, 2292281, 1903262, 1262744, 2292939, 626931, 1739319, 1470345, 585544, 457391, 1347393, 1262741, 2292952, 1739298, 871325, 28111, 2292941, 469589, 1897051, 2723058, 1263048, 85831, 1263050, 1263039, 392838, 1263040, 1262750, 1263053, 93975, 457387, 2302938, 2086579, 1263051, 1263038, 1262748, 469592, 2302936, 469585, 2787083, 2763020, 1965613, 1263055, 1263052, 2292930, 1907658, 1896974, 1841856, 1263049, 457390, 2162637]",0,127.729577086171,2.96932558338217e-21,4.22751438990004e-21
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1350,2,1350,"Enterococcus","","bacteria","false",6212219.39899123,99,99,30.148263957701,1558,5,579,94.3878,137.344,"10^-38.8632",1.19644,0.203758,NA,NA,99,690.372023888896,35677,33,33715,98.1754,701.867,"10^7.75387e-05",0.263089,0.372065,NA,NA,"[1351, 1352, 44008, 1353, 2233534, 53346, 1805431, 33945, 332949, 1857215, 150033, 2005703, 154621, 1355, 328396, 160454, 37734, 1354, 1356, 317010, 2559929, 118060, 2420313, 1834191, 319970, 160453, 57732, 1834182, 2057791, 1834193, 1834181, 71452, 41997, 2681394, 2559925, 1987383, 762845, 53345]",0,77.8627261227874,0.0111958855537316,0.0143034887682654
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1301,2,1301,"Streptococcus","","bacteria","false",5531636.53513707,99,99,2260.53927826613,116820,281,89042,95.9052,5359.07,"10^-169.588",312.257,11.4916,NA,NA,-0.0384562009028264,1562.17544884801,80730,261,60549,95.3209,191.847,"10^0.0004426",1618.06,1453.2,NA,NA,"[1314, 1328, 1311, 1313, 361101, 1334, 1329, 1336, 33040, 1309, 1340, 1319, 2763068, 2583584, 149016, 113107, 76860, 1310, 712633, 2610896, 1304, 1348, 1308, 1335, 1349, 2021971, 1307, 1917441, 315405, 2490633, 1326, 2420310, 82348, 257758, 150055, 78535, 1940319, 1839799, 712623, 400065, 1343, 1811193, 2598457, 197614, 1814128, 1339, 2698804, 2686210, 1318, 1346, 1341, 2576376, 2382163, 1156433, 712624, 1345, 1338, 1739380, 1759399, 59310, 1856638, 1579343, 1306, 254785, 439219, 1316412, 1739437, 648567, 2582641, 114652, 936581, 2282420, 936578, 2292266, 1739265, 313439, 1739357, 2653499, 1715022, 1715122, 68892, 435842, 1825069, 1501662, 2782470, 2710601, 1739309, 102684, 712630, 936587, 1111760, 2069309, 1936207, 1739263, 1608583, 231233, 119224, 2558276, 2785793, 2740577, 936577, 45634, 1305, 1302, 28037, 1303]",0,1067.95979643997,2.93682059020463e-05,3.96293862774601e-05
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",909656,2,909656,"Phocaeicola","","bacteria","false",3657559.13144496,100,100,356.051384352823,18400,36,11284,90.7803,440.302,"10^-114.609",NA,NA,NA,NA,100,231.201192404757,11948,36,7184,95.5053,206.686,"10^9.83992e-06",NA,NA,NA,NA,"[821, 357276, 376805, 310297, 732242, 555313, 310298, 204516, 387090, 2762213, 671267, 376804]",0,110.435922067901,1.03012598320665e-06,1.40130498120419e-06
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1375,2,1375,"Aerococcus","","bacteria","false",3549739.41902782,100,99,212.837455244386,10999,36,2342,98.164,125.554,"10^-61.2635",0.526179,0.744129,NA,NA,100,208.560968508409,10778,40,3265,96.7761,53.3954,"10^0.00232182",NA,NA,NA,NA,"[87541, 1376, 119206, 371602, 128944, 1377, 1739396, 1581129, 189667, 2487350, 1715159, 51665]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",2529408,2,2529408,"Schaalia","","bacteria","false",3221103.99127016,100,29.8249177316295,40.5588968262781,2096,12,462,92.0112,119.286,"10^-47.5161",2.24879,1.2845,NA,NA,100,343.4928328069,17751,118,5887,95.5544,52.8585,"10^0.0046014",NA,NA,NA,NA,"[131111, 29316, 181487, 131110, 1660, 121163, 2709403, 52773, 2758572, 183916, 100469, 52768, 2736604, 2709404]",0,0.0872355394743455,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1378,2,1378,"Gemella","","bacteria","false",2997217.33273961,100,0.627787403656642,71.2489781079943,3682,14,1102,93.364,139.901,"10^-64.0802",39.6326,50.3616,NA,NA,100,333.140251794468,17216,62,5321,93.0763,51.2369,"10^0.00321535",NA,NA,NA,NA,"[502393, 84135, 1379, 81950, 29391, 1909670, 2040624, 1966354, 84136, 150240, 1785995, 1179787, 254352]",0,0.174471078948691,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",34104,2,34104,"Streptobacillus","","bacteria","false",2985413.45532356,100,100,17.2414012749112,891,2,186,88.4253,111.885,"10^-32.7",NA,NA,NA,NA,100,491.060651126174,25377,40,24560,56.5999,310.343,"10^6.32669e-05",NA,NA,NA,NA,"[34105, 1162717, 1384509, 2678686, 1712031, 1720557]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1716,2,1716,"Corynebacterium","","bacteria","false",2860719.13940709,41.7674550598805,32.340100897608,1514.37942062239,78260,452,16727,94.7943,136.803,"10^-60.9623",244.264,39.2737,NA,NA,41.7674550598805,1997.87397983107,103246,841,29662,92.4651,47.5721,"10^0.0034121",74.7834,46.0428,NA,NA,"[169292, 38304, 43765, 146827, 187491, 38289, 1979527, 43770, 43771, 1720192, 38301, 156976, 53374, 1581069, 2026255, 191610, 38303, 156978, 38288, 598660, 2735136, 38284, 1717, 1972128, 39791, 302449, 2763010, 2080750, 1739416, 38302, 1581123, 1414719, 2594913, 1739296, 2709392, 1739312, 1581072, 38286, 1190508, 1718, 1715177, 441500, 1715203, 1739439, 2736603, 57171, 1715171, 38305, 1715083, 1739264, 401472, 1715030, 1739392, 1739326, 1906333, 161899, 134034, 1739471, 131081, 1581126, 1852390, 35757, 163202, 152794, 1852380, 1581137, 2080757, 35756, 1739494, 1121358, 1487956, 1705, 2754726, 1720193, 2709393, 1203563, 2014537, 1739291, 38290, 1739295, 575200, 2488819, 1739400, 2754725, 541095, 1078764, 1715213, 1739489, 1581134, 1906334, 2054421, 1715187, 1739478, 37637, 161896, 1581119, 2684406, 161895, 702967, 1231000, 1581115, 161889, 1862358, 1739361, 1719, 1721, 2736606, 2735137, 136857, 43769, 2022659, 1581050, 2675219, 1739324, 1581065, 2487892, 185761, 1739379, 1739311, 2715674, 1448266, 1203559, 1050174, 1697, 42817, 2041036, 65058, 258224, 1724, 1906332, 1715136, 1715114, 160386, 1715017, 2079535, 2029401, 1715013, 1739512, 1739482, 1715096, 1581138, 1230998, 1581098, 1739500, 108486, 2765363, 1581117, 225326, 1715135, 2044584, 1859290, 28028, 1581088, 2598459, 2044576, 1737425, 1715193, 1072256, 61592, 699041, 1739514, 2506452, 571915, 1739255, 487732, 2079234, 2684405, 1727, 203263, 35755, 1715215, 43768, 1739497, 2675216, 373068, 1652495, 1739548, 1715045, 1739424, 1544413, 2783663, 2079482, 2071994, 1904962, 1816684, 1739545, 1739540, 1739285, 161902, 1581103, 2029400, 1686286, 1203567, 2768834, 2709394, 2499164, 2022657, 679663, 2173852, 2044579, 1203560, 2044578, 1739502, 1581113, 161890, 1739289, 29321, 2044583, 2044574, 1739534, 1739436, 1739310, 89154, 1725, 2044575, 1739447, 1581066, 1576874, 2719119, 1032851, 1715160, 1581090, 1720, 2715675, 2765364, 1739464, 2055947, 1223514, 1739256, 1739252, 1203561, 2022658, 1715093, 1715006, 1603887, 234828, 36808, 1834153, 1739292, 1581139, 349751, 2080740, 1203625, 2211360, 2044577, 1739536, 1739364, 1471400, 43990, 2675218, 1739403, 1544416, 1404244, 2715677, 1384076, 191493, 2044580, 1739382, 1739351, 1715042, 1408191, 2715676, 2080510, 1203562, 556548, 2022656, 1715027, 2763009, 2173851, 2099401, 1715157, 1610489, 1581056, 441501, 227319, 2599641, 2762214, 2044585, 2044581, 2022660, 161879]",0,2581.51436241937,0.00494118364883682,0.00636106400769797
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1847725,2,1847725,"Lawsonella","","bacteria","false",2689775.05403248,100,0.39313310279014,252.680379178216,13058,65,2253,93.4366,131.281,"10^-57.9949",193.528,150.464,NA,NA,100,268.9736001361,13900,80,2599,93.9956,43.6475,"10^0.0005997",NA,NA,NA,NA,"[1528099]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1582879,2,1582879,"Ezakiella","","bacteria","false",2571890.7333877,100,100,108.67307470247,5616,22,3154,92.322,333.415,"10^-114.436",NA,NA,NA,NA,100,305.913931262706,15809,66,5935,89.2911,69.5195,"10^0.00291048",NA,NA,NA,NA,"[46507, 1852374, 1464038]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1870884,2,1870884,"Clostridioides","","bacteria","false",2520998.60616771,100,100,130.752130656088,6757,32,2747,92.8815,152.192,"10^-58.1431",NA,NA,NA,NA,100,121.61863862269,6285,30,3895,93.9371,94.1697,"10^0.00218135",NA,NA,NA,NA,"[1496, 1540]",0,0.118055555555556,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",2050,2,2050,"Mobiluncus","","bacteria","false",2191342.62677903,100,99,117.264749411854,6060,38,2902,93.1209,334.398,"10^-131.034",0.670257,0.947887,NA,NA,100,177.077511859385,9151,72,4387,86.287,75.7558,"10^0.0011115",NA,NA,NA,NA,"[2051, 2052, 144178]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",66831,2,66831,"Facklamia","","bacteria","false",2067226.59730501,100,100,0.464414849155857,24,1,24,98.469,196,"10^-91.0526",NA,NA,NA,NA,100,264.716464018838,13680,47,3016,94.5041,44.5397,"10^0.0107091",NA,NA,NA,NA,"[178214, 1739262, 137730, 82347, 87650, 120956, 2749968, 87458]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",375288,2,375288,"Parabacteroides","","bacteria","false",1770001.09384526,100,77.9041555629778,58.4969203749231,3023,5,2057,94.2947,1074.13,"10^-168.452",0.526179,0.744129,NA,NA,100,458.512910447834,23695,39,20895,94.1522,343.498,"10^0.00189814",NA,NA,NA,NA,"[469591, 823, 328812, 46503, 2292241, 2290935, 574930, 2292362, 2709398, 2293119, 1750560, 2320086, 1871013, 871327, 563193, 2025876, 2292053, 457388, 1078087, 387661, 2292363, 1262913, 1217282, 2292052, 2293115, 1965619, 2293118, 2763058, 2293113, 2292242, 1917887, 658662]",0,28.4628665123457,3.57070490066863e-05,4.79902738649864e-05
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1161127,2,1161127,"Murdochiella","","bacteria","false",1652929.85062055,100,100,157.359231388976,8132,30,5325,96.4634,448.753,"10^-142.102",NA,NA,NA,NA,100,13.0229663950788,673,1,22,95.463,35.5769,"10^1.03911e-05",NA,NA,NA,NA,"[1852373, 1673723]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",236752,2,236752,"Fastidiosipila","","bacteria","false",1645383.10932177,100,100,95.379199645384,4929,14,1240,97.313,168.585,"10^-82.2741",NA,NA,NA,NA,100,69.159111286793,3574,9,767,91.5715,48.8627,"10^0.00160988",NA,NA,NA,NA,"[236753]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",32067,2,32067,"Leptotrichia","","bacteria","false",1300942.09619784,100,44.7208471531849,53.3690064154938,2758,7,783,90.8982,152.629,"10^-63.0513",1.86669,1.15164,NA,NA,100,186.63671750451,9645,16,7791,66.2528,275.65,"10^3.83154e-06",NA,NA,NA,NA,"[2491048, 712359, 157687, 109328, 157691, 712357, 1785996, 157688, 554406, 671213, 40542, 712368, 712365, 1852388, 712363]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",283168,2,283168,"Odoribacter","","bacteria","false",1291266.78684043,100,100,92.1863475574375,4764,6,4487,92.4537,3531.14,"10^-283.208",NA,NA,NA,NA,100,38.8560423793733,2008,5,1681,73.9895,127.835,"10^2.70773e-06",NA,NA,NA,NA,"[28118, 2293112, 1897010, 626933, 2292236]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",644652,2,644652,"Gordonibacter","","bacteria","false",1199931.86650644,100,100,3.50246198738375,181,2,52,92.8115,155.358,"10^-48.9767",NA,NA,NA,NA,100,123.456947400599,6380,34,2270,89.3191,49.5735,"10^0.00879433",NA,NA,NA,NA,"[2161815, 1335613, 1965593, 471189, 1841863]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",194,2,194,"Campylobacter","","bacteria","false",1132274.36323192,100,99,140.524193107076,7262,18,1552,96.9003,120.878,"10^-62.8175",0.263089,0.372065,NA,NA,100,133.267711089016,6887,20,2352,93.0653,73.3251,"10^0.010349",NA,NA,NA,NA,"[827, 76517, 199, 204, 203, 2067673, 195, 197, 1813019, 1032243, 2517362, 2608384, 201, 206, 1965231, 1244531, 1448857, 196, 202, 2505970, 488546, 1780362, 260714, 28898, 1660080, 449520, 1848766, 75658, 2561898, 1660073, 2780081, 28080, 198]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",203133,2,203133,"Propionimicrobium","","bacteria","false",1115369.66272265,100,100,95.8436144945399,4953,40,3885,93.2699,372.6,"10^-124.611",NA,NA,NA,NA,100,26.7812563013211,1384,10,790,89.8111,98.1429,"10^1.13973e-05",NA,NA,NA,NA,"[1871034, 33012, 1111131]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",117563,2,117563,"Granulicatella","","bacteria","false",1011457.62398614,100,-0.135010690304247,0.638570417589303,33,NA,NA,97.566,133.4,"10^-66.7075",0.789268,1.11619,NA,NA,100,168.11817539442,8688,31,1765,94.3386,41.5712,"10^0.000105188",NA,NA,NA,NA,"[137732, 2049028, 46124, 1581074, 2678504, 1581071, 137733]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",2740,2,2740,"Peptococcus","","bacteria","false",1011456.84022403,100,100,1.89636063405308,98,NA,NA,99.4362,117.409,"10^-66.4707",NA,NA,NA,NA,100,99.2880246257792,5131,20,898,93.6733,47.3328,"10^6.6903e-05",NA,NA,NA,NA,"[2741, 2049038]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",577309,2,577309,"Paraprevotella","","bacteria","false",992880.246257792,100,100,98.3204936900378,5081,4,3902,90.5419,2553.36,"10^-214.658",NA,NA,NA,NA,100,2.70908662007583,140,NA,NA,93.1636,35.2121,"10^2.89594e-05",NA,NA,NA,NA,"[454155, 454154]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",1637257,2,1637257,"Mageeibacillus","","bacteria","false",873873.941161603,100,100,60.4706834838355,3125,16,1800,95.4435,237.199,"10^-96.1638",NA,NA,NA,NA,100,26.9167106323249,1391,12,1026,80.9247,82.3933,"10^1.95164e-05",NA,NA,NA,NA,"[884684]",0,0,0,0
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",286,2,286,"Pseudomonas","","bacteria","false",835394.082013595,0.603078129229135,-0.142368460149773,12201.0295145478,630524,8117,441659,99.7484,311.5,"10^-157.898",15214.5,21166.7,NA,NA,0.603078129229135,11736.3244061112,606509,8120,447207,98.7859,93.9402,"10^0.00068468",6364.02,8908.14,NA,NA,"[287, 301, 294, 316, 985010, 300, 36746, 43263, 76761, 2202894, 319939, 2219225, 47880, 53408, 198931, 2502216, 556534, 359110, 251701, 2485135, 1978467, 298, 2653166, 1758730, 1563157, 76759, 1495066, 587753, 2502190, 2211392, 1739516, 271420, 437900, 915471, 191391, 29438, 50340, 554344, 69328, 1198456, 1197727, 198616, 291995, 43306, 1619235, 46680, 95301, 47878, 33069, 2740518, 1739428, 1386078, 2653163, 1736239, 1259844, 2479393, 2726956, 380021, 2666183, 640205, 1499686, 1149133, 1855328, 1636610, 1629711, 1860123, 2609961, 2662033, 2070640, 237610, 65741, 1691904, 53409, 2759166, 653930, 53412, 183795, 303, 2745499, 2161748, 1434072, 1056496, 237609, 253237, 1715195, 633150, 47885, 2485136, 366289, 200451, 86185, 2730851, 2545800, 1608908, 2742609, 2502238, 1611770, 2715755, 219574, 470150, 658457, 2725477, 1338689, 1392877, 2078787, 1581109, 1844101, 1825787, 1856685, 74829, 2653853, 1661038, 1573719, 86840, 2745936, 2364649, 1294143, 78327, 296, 2749807, 2745493, 2479853, 1898684, 1661048, 489632, 797277, 2485127, 2060418, 1661058, 1500302, 1286366, 228095, 203192, 1573714, 2762745, 2709708, 2662201, 2653165, 2070568, 2069256, 1876757, 1852595, 1793966, 1586081, 1288410, 521720, 101164, 76760, 306, 122355, 553151, 1173283, 2730847, 46679, 1211807, 2320270, 2320867, 2653167, 2502205, 2183929, 2078786, 1970429, 1844093, 1739390, 1608996, 1608357, 1230461, 425504, 312306, 137658, 78544, 46678, 29442, 2748080, 200450, 2054914, 2769288, 2731681, 2717475, 2604832, 2597350, 2587597, 2071712, 2009073, 1881017, 1796033, 1755504, 1736268, 1605838, 1488328, 1336207, 1176257, 911244, 428992, 243924, 101564, 78543, 1880674, 75588, 47877, 2729423, 2217867, 1173284, 676210, 1245526, 658643, 322535, 1931241, 2587859, 2587863, 2605424, 244566, 364197, 1415630, 472181, 1785145, 930166, 70775, 198618, 75612, 76758, 317]",0,51721.3844950877,0.0228219971971061,0.0285062864618128
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",239759,2,239759,"Alistipes","","bacteria","false",804641.297523694,100,99,151.84430505525,7847,13,6415,96.7806,1301.1,"10^-208.837",0.526179,0.744129,NA,NA,100,26.33619207088,1361,6,972,95.7417,113.013,"10^1.30025e-05",NA,NA,NA,NA,"[2585118, 328814, 328813, 2662363, 2585119, 1288121, 214856, 626932, 1470347, 1262692, 1262695, 2662432, 1262696, 1262698, 1965546, 1622071, 908612, 1465754, 2292910, 1896969, 1262693, 2364787]",0,2.46017573696145,7.79374232673564e-76,1.17430377658438e-75
"DOXYPEP_R007_PLATE2_RECTAL_DNA_SEQ091_S186",574697,2,574697,"Butyricimonas","","bacteria","false",785635.119821991,100,100,78.234551464047,4043,7,3418,92.8671,750.787,"10^-228.112",NA,NA,NA,NA,100,8.2046623350868,424,1,62,94.3564,38.0706,"10^5.42172e-07",NA,NA,NA,NA,"[2093856, 544645, 1472416, 1472417, 2787088, 544644]",0,0,0,0
